policy_id,request_id,question,output_outcome,gt_outcome,outcome_match,output_justification,gt_justification,output_payment,gt_payment,justification_similarity,justification_iou,payment_similarity,avg_justification_similarity
20,11,"My mother-in-law had a health issue, and I can’t l...",Yes,Yes,0,"Death, illness or injury resulting in hospitalization (including Covid 19 infection provided that the latter results in the need for hospitalization and that the Insured proves that the full course of vaccines has been carried out or that there are documented health reasons preventing the administration of the vaccines) of the Insured or the Traveling Companion of their spouses/domestic partners more uxorio, parents, brothers, sisters, children, in-laws, sons-in-law, daughters-in-law, grandparents, uncles and nephews up to the 3rd degree of kinship, brothers-in-law, Co-owner Partner of the Insured's Firm or direct supervisor, of such severity as to prevent the Insured from undertaking the trip due to his or her health condition or the need to provide care for the above-mentioned ill or injured persons.","ART. 1.1 – TRAVEL CANCELLATION The Company shall indemnify, under the terms of this policy, the Insured and a single Travel Companion, provided that they are insured and registered for the same trip, for the withdrawal fee resulting from the cancellation of tourist services, determined in accordance with the General Terms and Conditions, which is a consequence of circumstances unforeseeable at the time of booking the trip or tourist services determined by: Death, illness or injury resulting in hospitalization (including Covid 19 infection provided that the latter results in the need for hospitalization and that the Insured proves that the full course of vaccines has been carried out or that there are documented health reasons preventing the administration of the vaccines) of the Insured or the Traveling Companion of their spouses/domestic partners more uxorio, parents, brothers, sisters, children, in-laws, sons-in-law, daughters-in-law, grandparents, uncles and nephews up to the 3rd degree of kinship, brothers-in- law, Co-owner Partner of the Insured's Firm or direct supervisor, of such severity as to prevent the Insured from undertaking the trip due to his or her health condition or the need to provide care for the above-mentioned ill or injured persons","The Insurance is provided up to the total cost of the trip within the maximum amount per Insured of € 5,000.00 with a limit of € 15,000.00 per event","The Insurance is provided up to the total cost of the trip within the maximum amount per Insured of € 5,000.00 with a limit of € 15,000.00 per event (i.e. fact affecting one or more persons objectively connected by the purchase of the same trip booked by the Policyholder. Included, as long as they have been included in the total cost of the insured trip, are practice management costs, fuel adjustments already provided for on the policy issue date, as long as they result from the booking statement, and the cost of visas. Airport taxes are always excluded if they are reimbursable)",0.6365777080062794,0.7142857142857143,0.252991452991453,0.4447845804988662
20,12,(Cruise) My son twisted his ankle at the swimming ...,No - condition(s) not met,No - Unrelated event,1,"ART. 15 – EXCLUSIONS AND LIMITATIONS FOR ALL GUARANTEES  Reimbusrsements are not payable for claims caused by: - Malice or gross negligence of the Policyholder or Insured; - Illnesses that are the expression or direct consequence of pathological situations existing prior to the conclusion of the policy; - Chronic illnesses; - Illnesses attributable to complications of the state of pregnancy beyond the 24th week; - Voluntary termination of pregnancy, organ explantation and/or transplantation; - Non-therapeutic use of drugs or drugs, alcohol and drug addiction, HIV-related diseases, AIDS, mental disorders and mental disorders in general, including psychotic and/or neurotic behavior; - Pandemics and/or epidemics and/or measures of the Authorities (including health authorities), it being expressly understood that said exclusion shall not operate in relation to facts directly related to the virus called 'Covid-19'; - Quarantines that are the cause of the Cancellation of the trip, affecting the place of residence and/or the place of departure and/or the place of transit and/or the place of destination of the trip purchased by the Insured; - Injuries resulting from the following activities or sports, such as: mountaineering with climbs above the third degree, free climbing (free climbing), jumping from a trampoline with skis or water skis, acrobatic and extreme skiing, caving, off-piste skiing, ski mountaineering, freestyle skiing, water skiing, bobsledding, river canoeing above the third degree, descending rapids of watercourses, whitewater rafting, canyoning, kite-surfing, hidrospeeding, bungee jumping, parachuting, hang gliding, aerial sports in general, boxing, wrestling, martial arts, boxing, American football, ice hockey, scuba diving, heavy athletics, karting, jet skiing, hunting, rifle shooting;  - Acts of recklessness; - Sports activities carried out in a professional capacity and/or participation in sports competitions or contests, including trials and training conducted under the auspices of federations; - Automobile, motorcycle, powerboat, including watercraft, snowmobile, and snowmobile racing or events and related practice and training;  - Childbirth (early, premature or full-term);  - Performance of activities involving the direct use of explosives or firearms; This policy is valid only when combined (as an accessory) with the purchase of a trip. The issuance of more than one application/policy to guarantee the same risk is not permitted in order to raise the limits of the specific guarantees and the contractually stipulated risk accumulations.  Adherence to this policy may in no way be issued to extend a risk (i.e., travel) already in progress and it is expressly understood that adherence to this policy must take place compulsorily at the time of booking the trip. Should the issuance occur after the date of booking the trip, the contract and the individual application issued shall be deemed to be void and the Company shall refund the policy premium. All claims relating to events occurring outside the period of enjoyment of the tourist service provided by the travel organizer, which is Contractor of this policy, are excluded,. With respect to the 'Trip Cancellation' guarantee, claims relating to coverages of tourist services not purchased by the Contractor who issued the application itself and to coverages of services that are not part of the trip booking are excluded.",,,,0.0,0.0,1.0,0.5
20,13,"We had a car accident in the USA, and my husband b...",No - Unrelated event,No - Unrelated event,0,,,,,1.0,1.0,1.0,1.0
20,14,"My aunt passed away yesterday, and we are supposed...",Yes,Yes,0,"Death, illness or injury resulting in hospitalization (including Covid 19 infection provided that the latter results in the need for hospitalization and that the Insured proves that the full course of vaccines has been carried out or that there are documented health reasons preventing the administration of the vaccines) of the Insured or the Traveling Companion of their spouses/domestic partners more uxorio, parents, brothers, sisters, children, in-laws, sons-in-law, daughters-in-law, grandparents, uncles and nephews up to the 3rd degree of kinship, brothers-in-law, Co-owner Partner of the Insured's Firm or direct supervisor, of such severity as to prevent the Insured from undertaking the trip due to his or her health condition or the need to provide care for the above-mentioned ill or injured persons.","ART. 1.1 – TRAVEL CANCELLATION The Company shall indemnify, under the terms of this policy, the Insured and a single Travel Companion, provided that they are insured and registered for the same trip, for the withdrawal fee resulting from the cancellation of tourist services, determined in accordance with the General Terms and Conditions, which is a consequence of circumstances unforeseeable at the time of booking the trip or tourist services determined by: Death, illness or injury resulting in hospitalization (including Covid 19 infection provided that the latter results in the need for hospitalization and that the Insured proves that the full course of vaccines has been carried out or that there are documented health reasons preventing the administration of the vaccines) of the Insured or the Traveling Companion of their spouses/domestic partners more uxorio, parents, brothers, sisters, children, in-laws, sons-in-law, daughters-in-law, grandparents, uncles and nephews up to the 3rd degree of kinship, brothers-in- law, Co-owner Partner of the Insured's Firm or direct supervisor, of such severity as to prevent the Insured from undertaking the trip due to his or her health condition or the need to provide care for the above-mentioned ill or injured persons.","The Insurance is provided up to the total cost of the trip within the maximum amount per Insured of € 5,000.00 with a limit of € 15,000.00 per event","IMPORTANT: The compensation payable to the Insured is equal to the withdrawal fee (i.e., the penalty stipulated in the travel contract, in the case of cancellation of the same), calculated as of the date on which the event occurred, i.e., the occurrence of the circumstances that resulted in the inability to undertake the trip. Any higher cancellation fee charged by the Tour Operator as a result of a delay by the Insured in reporting the cancellation of the trip to the Tour Operator will remain the responsibility of the Insured.[AITIS-DELIMITER]The Insurance is provided up to the total cost of the trip within the maximum amount per Insured of € 5,000.00 with a limit of € 15,000.00 per event (i.e. fact affecting one or more persons objectively connected by the purchase of the same trip booked by the Policyholder. Included, as long as they have been included in the total cost of the insured trip, are practice management costs, fuel adjustments already provided for on the policy issue date, as long as they result from the booking statement, and the cost of visas. Airport taxes are always excluded if they are reimbursable). Indemnities will be made without application of any excess",0.6376470588235295,0.7142857142857143,0.1238493723849372,0.38074821560423333
20,16,"Our flight was delayed in Dubai, and we missed our...",No - condition(s) not met,No - Unrelated event,1,"ART. 15 – EXCLUSIONS AND LIMITATIONS FOR ALL GUARANTEES Reimbusrsements are not payable for claims caused by: - Quarantines that are the cause of the Cancellation of the trip, affecting the place of residence and/or the place of departure and/or the place of transit and/or the place of destination of the trip purchased by the Insured;",,,,0.0,0.0,1.0,0.5
20,17,We were supposed to leave for Toronto with America...,No - condition(s) not met,No - Unrelated event,1,"The Company shall indemnify, under the terms of this policy, the Insured and a single Travel Companion, provided that they are insured and registered for the same trip, for the withdrawal fee resulting from the cancellation of tourist services, determined in accordance with the General Terms and Conditions, which is a consequence of circumstances unforeseeable at the time of booking the trip or tourist services determined by: Death, illness or injury resulting in hospitalization (including Covid 19 infection provided that the latter results in the need for hospitalization and that the Insured proves that the full course of vaccines has been carried out or that there are documented health reasons preventing the administration of the vaccines) of the Insured or the Traveling Companion of their spouses/domestic partners more uxorio, parents, brothers, sisters, children, in-laws, sons-in-law, daughters-in-law, grandparents, uncles and nephews up to the 3rd degree of kinship, brothers-in-law, Co-owner Partner of the Insured's Firm or direct supervisor, of such severity as to prevent the Insured from undertaking the trip due to his or her health condition or the need to provide care for the above-mentioned ill or injured persons.",,,,0.0,0.0,1.0,0.5
20,18,My flight landed 3 hours late in São Paulo. Will y...,No - Unrelated event,No - Unrelated event,0,,,,,1.0,1.0,1.0,1.0
20,19,I have a pre-existing condition that has worsened ...,No - condition(s) not met,No - condition(s) not met,0,Illnesses that are the expression or direct consequence of pathological situations existing prior to the conclusion of the policy; Chronic illnesses,Reimbusrsements are not payable for claims caused by[AITIS-DELIMITER]- Illnesses that are the expression or direct consequence of pathological situations existing prior to the conclusion of the policy; - Chronic illnesses,,,0.6696832579185521,0.6538461538461539,1.0,0.834841628959276
20,26,"(Cruise) We are supposed to leave in two days, but...",Yes,No - condition(s) not met,1,"The Company shall indemnify, under the terms of this policy, the Insured and a single Travel Companion, provided that they are insured and registered for the same trip, for the withdrawal fee resulting from the cancellation of tourist services, determined in accordance with the General Terms and Conditions, which is a consequence of circumstances unforeseeable at the time of booking the trip or tourist services determined by: Death, illness or injury resulting in hospitalization (including Covid 19 infection provided that the latter results in the need for hospitalization and that the Insured proves that the full course of vaccines has been carried out or that there are documented health reasons preventing the administration of the vaccines) of the Insured or the Traveling Companion of their spouses/domestic partners more uxorio, parents, brothers, sisters, children, in-laws, sons-in-law, daughters-in-law, grandparents, uncles and nephews up to the 3rd degree of kinship, brothers-in-law, Co-owner Partner of the Insured's Firm or direct supervisor, of such severity as to prevent the Insured from undertaking the trip due to his or her health condition or the need to provide care for the above-mentioned ill or injured persons.","The Company shall indemnify, under the terms of this policy, the Insured and a single Travel Companion, provided that they are insured and registered for the same trip, for the withdrawal fee resulting from the cancellation of tourist services, determined in accordance with the General Terms and Conditions, which is a consequence of circumstances unforeseeable at the time of booking the trip","The Insurance is provided up to the total cost of the trip within the maximum amount per Insured of € 5,000.00 with a limit of € 15,000.00 per event",,0.31697506033789224,0.37606837606837606,0.0,0.15848753016894612
20,39,"We booked a trip for our family of 6, but my husba...",No - condition(s) not met,Yes,1,"The Company shall indemnify, under the terms of this policy, the Insured and a single Travel Companion, provided that they are insured and registered for the same trip, for the withdrawal fee resulting from the cancellation of tourist services, determined in accordance with the General Terms and Conditions, which is a consequence of circumstances unforeseeable at the time of booking the trip or tourist services determined by: Death, illness or injury resulting in hospitalization (including Covid 19 infection provided that the latter results in the need for hospitalization and that the Insured proves that the full course of vaccines has been carried out or that there are documented health reasons preventing the administration of the vaccines) of the Insured or the Traveling Companion of their spouses/domestic partners more uxorio, parents, brothers, sisters, children, in-laws, sons-in-law, daughters-in-law, grandparents, uncles and nephews up to the 3rd degree of kinship, brothers-in-law, Co-owner Partner of the Insured's Firm or direct supervisor, of such severity as to prevent the Insured from undertaking the trip due to his or her health condition or the need to provide care for the above-mentioned ill or injured persons.","The Company shall indemnify, under the terms of this policy, the Insured and a single Travel Companion, provided that they are insured and registered for the same trip, for the withdrawal fee resulting from the cancellation of tourist services, determined in accordance with the General Terms and Conditions, which is a consequence of circumstances unforeseeable at the time of booking the trip or tourist services determined by:[AITIS-DELIMITER]Death, illness or injury resulting in hospitalization of the Insured or the Traveling Companion",,"ART 1.2 – MAXIMUM CEILING, OVERDRAFT, DEDUCTIBLES The Insurance is provided up to the total cost of the trip within the maximum amount per Insured of € 5,000.00 with a limit of € 15,000.00 per event (i.e. fact affecting one or more persons objectively connected by the purchase of the same trip booked by the Policyholder. Included, as long as they have been included in the total cost of the insured trip, are practice management costs, fuel adjustments already provided for on the policy issue date, as long as they result from the booking statement, and the cost of visas. Airport taxes are always excluded if they are reimbursable). Indemnities will be made without application of any excess",0.413515687851971,0.42857142857142855,0.0,0.2067578439259855
18,1,"I am at the airport, and my bag has been derouted....",No - condition(s) not met,Yes,1,Excluded are claims caused by: - Quarantines or lock-downs.,"In the event that the air carrier fails to deliver the Insured's Baggage to the airport of arrival resulting from the ticket, the Company shall indemnify the Insured for the fixed and predetermined amount stated in the policy certificate and established at the time of purchase of the policy.",,"The Insured Person may choose from the following reimbursement options the amount payable to him/her in the event of the materialization of an indemnifiable claim. The Indemnification option selected and operative will be only the one resulting in the policy certificate according to the following: Indemnity amount for baggage loss Option 1 € 150,00 Option 2 € 350,00 Option 3 € 500,00",0.12671232876712324,0.0,0.0,0.06335616438356162
18,2,"I am traveling with my family, and all our bags we...",No - Unrelated event,No - condition(s) not met,1,,"In the event that the air carrier fails to deliver the Insured's Baggage to the airport of arrival resulting from the ticket, the Company shall indemnify the Insured",,The Insured's Hand Baggage and all baggage not delivered to the Carrier at the time of Check-in are also excluded.[AITIS-DELIMITER]CHAPTER 1 - COMPENSATION FOR NON-DELIVERY OF,0.0,0.0,0.0,0.0
18,3,My precious handbag was stolen while I was in a ba...,No - Unrelated event,No - condition(s) not met,1,,The Insured's Hand Baggage and all baggage not delivered to the Carrier at the time of Check-in are also excluded.,,,0.0,0.0,1.0,0.5
18,4,"I had dinner at the resort yesterday, and I had an...",No - Unrelated event,No - Unrelated event,0,,,,,1.0,1.0,1.0,1.0
18,5,My daughter had a bike accident and needs to see a...,No - Unrelated event,No - Unrelated event,0,,,,,1.0,1.0,1.0,1.0
18,6,My daughter had a bike accident and needs to see a...,No - Unrelated event,No - Unrelated event,0,,,,,1.0,1.0,1.0,1.0
18,7,"I am traveling alone, and my business partner had ...",No - Unrelated event,No - Unrelated event,0,,,,,1.0,1.0,1.0,1.0
18,8,"I am traveling with my family, and my business par...",No - Unrelated event,No - Unrelated event,0,,,,,1.0,1.0,1.0,1.0
18,9,"My business partner had a heart attack, and I can’...",No - Unrelated event,No - Unrelated event,0,,,,,1.0,1.0,1.0,1.0
18,10,"I was supposed to be in Mallorca for 15 days, but ...",No - Unrelated event,No - Unrelated event,0,,,,,1.0,1.0,1.0,1.0
18,11,"My mother-in-law had a health issue, and I can’t l...",No - Unrelated event,No - Unrelated event,0,,,,,1.0,1.0,1.0,1.0
18,12,(Cruise) My son twisted his ankle at the swimming ...,No - Unrelated event,No - Unrelated event,0,,,,,1.0,1.0,1.0,1.0
18,13,"We had a car accident in the USA, and my husband b...",No - Unrelated event,Maybe,1,,,,,1.0,1.0,1.0,1.0
18,14,"My aunt passed away yesterday, and we are supposed...",No - Unrelated event,No - Unrelated event,0,,,,,1.0,1.0,1.0,1.0
18,16,"Our flight was delayed in Dubai, and we missed our...",No - Unrelated event,No - Unrelated event,0,,,,,1.0,1.0,1.0,1.0
18,17,We were supposed to leave for Toronto with America...,No - Unrelated event,No - Unrelated event,0,,,,,1.0,1.0,1.0,1.0
18,18,My flight landed 3 hours late in São Paulo. Will y...,No - Unrelated event,No - Unrelated event,0,,,,,1.0,1.0,1.0,1.0
18,19,I have a pre-existing condition that has worsened ...,No - Unrelated event,No - Unrelated event,0,,,,,1.0,1.0,1.0,1.0
18,26,"(Cruise) We are supposed to leave in two days, but...",No - Unrelated event,No - Unrelated event,0,,,,,1.0,1.0,1.0,1.0
18,39,"We booked a trip for our family of 6, but my husba...",No - Unrelated event,No - Unrelated event,0,,,,,1.0,1.0,1.0,1.0
