policy_id,request_id,question,output_outcome,gt_outcome,outcome_match,output_justification,gt_justification,output_payment,gt_payment,justification_similarity,justification_iou,payment_similarity,avg_justification_similarity
20,11,"My mother-in-law had a health issue, and I can’t l...",Yes,Yes,0,"Death, illness or injury resulting in hospitalization (including Covid 19 infection provided that the latter results in the need for hospitalization and that the Insured proves that the full course of vaccines has been carried out or that there are documented health reasons preventing the administration of the vaccines) of the Insured or the Traveling Companion of their spouses/domestic partners more uxorio, parents, brothers, sisters, children, in-laws, sons-in-law, daughters-in-law, grandparents, uncles and nephews up to the 3rd degree of kinship, brothers-in-law, Co-owner Partner of the Insured's Firm or direct supervisor, of such severity as to prevent the Insured from undertaking the trip due to his or her health condition or the need to provide care for the above-mentioned ill or injured persons.","ART. 1.1 – TRAVEL CANCELLATION The Company shall indemnify, under the terms of this policy, the Insured and a single Travel Companion, provided that they are insured and registered for the same trip, for the withdrawal fee resulting from the cancellation of tourist services, determined in accordance with the General Terms and Conditions, which is a consequence of circumstances unforeseeable at the time of booking the trip or tourist services determined by: Death, illness or injury resulting in hospitalization (including Covid 19 infection provided that the latter results in the need for hospitalization and that the Insured proves that the full course of vaccines has been carried out or that there are documented health reasons preventing the administration of the vaccines) of the Insured or the Traveling Companion of their spouses/domestic partners more uxorio, parents, brothers, sisters, children, in-laws, sons-in-law, daughters-in-law, grandparents, uncles and nephews up to the 3rd degree of kinship, brothers-in- law, Co-owner Partner of the Insured's Firm or direct supervisor, of such severity as to prevent the Insured from undertaking the trip due to his or her health condition or the need to provide care for the above-mentioned ill or injured persons","The Insurance is provided up to the total cost of the trip within the maximum amount per Insured of € 5,000.00 with a limit of € 15,000.00 per event","The Insurance is provided up to the total cost of the trip within the maximum amount per Insured of € 5,000.00 with a limit of € 15,000.00 per event (i.e. fact affecting one or more persons objectively connected by the purchase of the same trip booked by the Policyholder. Included, as long as they have been included in the total cost of the insured trip, are practice management costs, fuel adjustments already provided for on the policy issue date, as long as they result from the booking statement, and the cost of visas. Airport taxes are always excluded if they are reimbursable)",0.6365777080062794,0.7142857142857143,0.252991452991453,0.4447845804988662
20,12,(Cruise) My son twisted his ankle at the swimming ...,No - condition(s) not met,No - Unrelated event,1,"The insurance is valid in the country or group of countries where the trip is made and where the Insured Person has suffered the loss that originated the right to benefit. In the case of travel by air, train, coach or ship, the insurance is valid from the station of departure (airport, railway, etc., of the organized trip) to the station of arrival at the conclusion of the trip.",,,,0.0,0.0,1.0,0.5
20,13,"We had a car accident in the USA, and my husband b...",No - Unrelated event,No - Unrelated event,0,"The insurance is valid in the country or group of countries where the trip is made and where the Insured Person has suffered the loss that originated the right to benefit. In the case of travel by air, train, coach or ship, the insurance is valid from the station of departure (airport, railway, etc., of the organized trip) to the station of arrival at the conclusion of the trip.",,,,0.0,0.0,1.0,0.5
20,14,"My aunt passed away yesterday, and we are supposed...",Yes,Yes,0,"Death, illness or injury resulting in hospitalization (including Covid 19 infection provided that the latter results in the need for hospitalization and that the Insured proves that the full course of vaccines has been carried out or that there are documented health reasons preventing the administration of the vaccines) of the Insured or the Traveling Companion of their spouses/domestic partners more uxorio, parents, brothers, sisters, children, in-laws, sons-in-law, daughters-in-law, grandparents, uncles and nephews up to the 3rd degree of kinship, brothers-in-law, Co-owner Partner of the Insured's Firm or direct supervisor, of such severity as to prevent the Insured from undertaking the trip due to his or her health condition or the need to provide care for the above-mentioned ill or injured persons.","ART. 1.1 – TRAVEL CANCELLATION The Company shall indemnify, under the terms of this policy, the Insured and a single Travel Companion, provided that they are insured and registered for the same trip, for the withdrawal fee resulting from the cancellation of tourist services, determined in accordance with the General Terms and Conditions, which is a consequence of circumstances unforeseeable at the time of booking the trip or tourist services determined by: Death, illness or injury resulting in hospitalization (including Covid 19 infection provided that the latter results in the need for hospitalization and that the Insured proves that the full course of vaccines has been carried out or that there are documented health reasons preventing the administration of the vaccines) of the Insured or the Traveling Companion of their spouses/domestic partners more uxorio, parents, brothers, sisters, children, in-laws, sons-in-law, daughters-in-law, grandparents, uncles and nephews up to the 3rd degree of kinship, brothers-in- law, Co-owner Partner of the Insured's Firm or direct supervisor, of such severity as to prevent the Insured from undertaking the trip due to his or her health condition or the need to provide care for the above-mentioned ill or injured persons.","The Insurance is provided up to the total cost of the trip within the maximum amount per Insured of € 5,000.00 with a limit of € 15,000.00 per event","IMPORTANT: The compensation payable to the Insured is equal to the withdrawal fee (i.e., the penalty stipulated in the travel contract, in the case of cancellation of the same), calculated as of the date on which the event occurred, i.e., the occurrence of the circumstances that resulted in the inability to undertake the trip. Any higher cancellation fee charged by the Tour Operator as a result of a delay by the Insured in reporting the cancellation of the trip to the Tour Operator will remain the responsibility of the Insured.[AITIS-DELIMITER]The Insurance is provided up to the total cost of the trip within the maximum amount per Insured of € 5,000.00 with a limit of € 15,000.00 per event (i.e. fact affecting one or more persons objectively connected by the purchase of the same trip booked by the Policyholder. Included, as long as they have been included in the total cost of the insured trip, are practice management costs, fuel adjustments already provided for on the policy issue date, as long as they result from the booking statement, and the cost of visas. Airport taxes are always excluded if they are reimbursable). Indemnities will be made without application of any excess",0.6376470588235295,0.7142857142857143,0.1238493723849372,0.38074821560423333
20,16,"Our flight was delayed in Dubai, and we missed our...",No - Unrelated event,No - Unrelated event,0,"Reimbusrsements are not payable for claims caused by: - State of war (declared or undeclared), martial law, revolution, riots or popular movements, looting, embargoes, vandalism, strikes; - Acts of terrorism;  - Earthquakes, tsunamis, tidal waves, storm surges, hail, floods, fires, volcanic eruptions and/or other atmospheric phenomena as well as phenomena occurring in connection with energy transformation or settling of the atom, whether natural or artificially caused; - Malice or gross negligence of the Policyholder or Insured; - Suicide or attempted suicide; - Illnesses that are the expression or direct consequence of pathological situations existing prior to the conclusion of the policy; - Chronic illnesses; - Illnesses attributable to complications of the state of pregnancy beyond the 24th week; - Voluntary termination of pregnancy, organ explantation and/or transplantation; - Non-therapeutic use of drugs or drugs, alcohol and drug addiction, HIV-related diseases, AIDS, mental disorders and mental disorders in general, including psychotic and/or neurotic behavior; - Pandemics and/or epidemics and/or measures of the Authorities (including health authorities), it being expressly understood that said exclusion shall not operate in relation to facts directly related to the virus called 'Covid-19'; - Quarantines that are the cause of the Cancellation of the trip, affecting the place of residence and/or the place of departure and/or the place of transit and/or the place of destination of the trip purchased by the Insured; - Injuries resulting from the following activities or sports, such as: mountaineering with climbs above the third degree, free climbing (free climbing), jumping from a trampoline with skis or water skis, acrobatic and extreme skiing, caving, off-piste skiing, ski mountaineering, freestyle skiing, water skiing, bobsledding, river canoeing above the third degree, descending rapids of watercourses, whitewater rafting, canyoning, kite-surfing, hidrospeeding, bungee jumping, parachuting, hang gliding, aerial sports in general, boxing, wrestling, martial arts, boxing, American football, ice hockey, scuba diving, heavy athletics, karting, jet skiing, hunting, rifle shooting;  - Acts of recklessness; - Sports activities carried out in a professional capacity and/or participation in sports competitions or contests, including trials and training conducted under the auspices of federations; - Automobile, motorcycle, powerboat, including watercraft, snowmobile, and snowmobile racing or events and related practice and training;  - Childbirth (early, premature or full-term);  - Performance of activities involving the direct use of explosives or firearms; This policy is valid only when combined (as an accessory) with the purchase of a trip.",,,,0.0,0.0,1.0,0.5
20,17,We were supposed to leave for Toronto with America...,No - Unrelated event,No - Unrelated event,0,"The Company shall indemnify, under the terms of this policy, the Insured and a single Travel Companion, provided that they are insured and registered for the same trip, for the withdrawal fee resulting from the cancellation of tourist services, determined in accordance with the General Terms and Conditions, which is a consequence of circumstances unforeseeable at the time of booking the trip or tourist services determined by: Death, illness or injury resulting in hospitalization (including Covid 19 infection provided that the latter results in the need for hospitalization and that the Insured proves that the full course of vaccines has been carried out or that there are documented health reasons preventing the administration of the vaccines) of the Insured or the Traveling Companion of their spouses/domestic partners more uxorio, parents, brothers, sisters, children, in-laws, sons-in-law, daughters-in-law, grandparents, uncles and nephews up to the 3rd degree of kinship, brothers-in-law, Co-owner Partner of the Insured's Firm or direct supervisor, of such severity as to prevent the Insured from undertaking the trip due to his or her health condition or the need to provide care for the above-mentioned ill or injured persons.",,,,0.0,0.0,1.0,0.5
20,18,My flight landed 3 hours late in São Paulo. Will y...,No - Unrelated event,No - Unrelated event,0,"Reimbusrsements are not payable for claims caused by: - State of war (declared or undeclared), martial law, revolution, riots or popular movements, looting, embargoes, vandalism, strikes; - Acts of terrorism;  - Earthquakes, tsunamis, tidal waves, storm surges, hail, floods, fires, volcanic eruptions and/or other atmospheric phenomena as well as phenomena occurring in connection with energy transformation or settling of the atom, whether natural or artificially caused;",,,,0.0,0.0,1.0,0.5
20,19,I have a pre-existing condition that has worsened ...,No - condition(s) not met,No - condition(s) not met,0,Illnesses that are the expression or direct consequence of pathological situations existing prior to the conclusion of the policy; Chronic illnesses,Reimbusrsements are not payable for claims caused by[AITIS-DELIMITER]- Illnesses that are the expression or direct consequence of pathological situations existing prior to the conclusion of the policy; - Chronic illnesses,,,0.6696832579185521,0.6538461538461539,1.0,0.834841628959276
20,26,"(Cruise) We are supposed to leave in two days, but...",Yes,No - condition(s) not met,1,"The Company shall indemnify, under the terms of this policy, the Insured and a single Travel Companion, provided that they are insured and registered for the same trip, for the withdrawal fee resulting from the cancellation of tourist services, determined in accordance with the General Terms and Conditions, which is a consequence of circumstances unforeseeable at the time of booking the trip or tourist services determined by: Death, illness or injury resulting in hospitalization (including Covid 19 infection provided that the latter results in the need for hospitalization and that the Insured proves that the full course of vaccines has been carried out or that there are documented health reasons preventing the administration of the vaccines) of the Insured or the Traveling Companion of their spouses/domestic partners more uxorio, parents, brothers, sisters, children, in-laws, sons-in-law, daughters-in-law, grandparents, uncles and nephews up to the 3rd degree of kinship, brothers-in-law, Co-owner Partner of the Insured's Firm or direct supervisor, of such severity as to prevent the Insured from undertaking the trip due to his or her health condition or the need to provide care for the above-mentioned ill or injured persons.","The Company shall indemnify, under the terms of this policy, the Insured and a single Travel Companion, provided that they are insured and registered for the same trip, for the withdrawal fee resulting from the cancellation of tourist services, determined in accordance with the General Terms and Conditions, which is a consequence of circumstances unforeseeable at the time of booking the trip","The Insurance is provided up to the total cost of the trip within the maximum amount per Insured of € 5,000.00 with a limit of € 15,000.00 per event (i.e. fact affecting one or more persons objectively connected by the purchase of the same trip booked by the Policyholder. Included, as long as they have been included in the total cost of the insured trip, are practice management costs, fuel adjustments already provided for on the policy issue date, as long as they result from the booking statement, and the cost of visas. Airport taxes are always excluded if they are reimbursable).",,0.31697506033789224,0.37606837606837606,0.0,0.15848753016894612
20,39,"We booked a trip for our family of 6, but my husba...",No - condition(s) not met,Yes,1,"Death, illness or injury resulting in hospitalization (including Covid 19 infection provided that the latter results in the need for hospitalization and that the Insured proves that the full course of vaccines has been carried out or that there are documented health reasons preventing the administration of the vaccines) of the Insured or the Traveling Companion of their spouses/domestic partners more uxorio, parents, brothers, sisters, children, in-laws, sons-in-law, daughters-in-law, grandparents, uncles and nephews up to the 3rd degree of kinship, brothers-in-law, Co-owner Partner of the Insured's Firm or direct supervisor, of such severity as to prevent the Insured from undertaking the trip due to his or her health condition or the need to provide care for the above-mentioned ill or injured persons.","The Company shall indemnify, under the terms of this policy, the Insured and a single Travel Companion, provided that they are insured and registered for the same trip, for the withdrawal fee resulting from the cancellation of tourist services, determined in accordance with the General Terms and Conditions, which is a consequence of circumstances unforeseeable at the time of booking the trip or tourist services determined by:[AITIS-DELIMITER]Death, illness or injury resulting in hospitalization of the Insured or the Traveling Companion",,"ART 1.2 – MAXIMUM CEILING, OVERDRAFT, DEDUCTIBLES The Insurance is provided up to the total cost of the trip within the maximum amount per Insured of € 5,000.00 with a limit of € 15,000.00 per event (i.e. fact affecting one or more persons objectively connected by the purchase of the same trip booked by the Policyholder. Included, as long as they have been included in the total cost of the insured trip, are practice management costs, fuel adjustments already provided for on the policy issue date, as long as they result from the booking statement, and the cost of visas. Airport taxes are always excluded if they are reimbursable). Indemnities will be made without application of any excess",0.29889298892988925,0.15966386554621848,0.0,0.14944649446494462
18,1,"I am at the airport, and my bag has been derouted....",No - condition(s) not met,Yes,1,The Baggage must have been duly checked in by the Insured and delivered to the Check-in Desk of the air carrier for boarding in the hold.,"In the event that the air carrier fails to deliver the Insured's Baggage to the airport of arrival resulting from the ticket, the Company shall indemnify the Insured for the fixed and predetermined amount stated in the policy certificate and established at the time of purchase of the policy.",,"The Insured Person may choose from the following reimbursement options the amount payable to him/her in the event of the materialization of an indemnifiable claim. The Indemnification option selected and operative will be only the one resulting in the policy certificate according to the following: Indemnity amount for baggage loss Option 1 € 150,00 Option 2 € 350,00 Option 3 € 500,00",0.2808219178082192,0.22727272727272727,0.0,0.1404109589041096
18,2,"I am traveling with my family, and all our bags we...",No - Unrelated event,No - condition(s) not met,1,"Excluded are claims caused by: - state of war, revolution, riots or popular movements, looting, vandalism, strikes; - acts of terrorism; - earthquakes, tsunamis, tidal waves, floods, volcanic eruptions and other atmospheric phenomena declared natural disasters as well as phenomena occurring in connection with energy transformation or settling of the atom, whether natural or artificially caused; - willful misconduct or gross negligence of the Policyholder or Insured; - bankruptcy or insolvency of the Carrier, travel organizer or any supplier; - Quarantines or lock-downs. The Insured's Hand Baggage and all baggage not delivered to the Carrier at the time of Check-in are also excluded.","In the event that the air carrier fails to deliver the Insured's Baggage to the airport of arrival resulting from the ticket, the Company shall indemnify the Insured",,The Insured's Hand Baggage and all baggage not delivered to the Carrier at the time of Check-in are also excluded.[AITIS-DELIMITER]CHAPTER 1 - COMPENSATION FOR NON-DELIVERY OF,0.1765557163531114,0.09411764705882353,0.0,0.0882778581765557
18,3,My precious handbag was stolen while I was in a ba...,No - Unrelated event,No - condition(s) not met,1,"Excluded are claims caused by: - state of war, revolution, riots or popular movements, looting, vandalism, strikes; - acts of terrorism; - earthquakes, tsunamis, tidal waves, floods, volcanic eruptions and other atmospheric phenomena declared natural disasters as well as phenomena occurring in connection with energy transformation or settling of the atom, whether natural or artificially caused; - willful misconduct or gross negligence of the Policyholder or Insured; - bankruptcy or insolvency of the Carrier, travel organizer or any supplier; - Quarantines or lock-downs. The Insured's Hand Baggage and all baggage not delivered to the Carrier at the time of Check-in are also excluded.",The Insured's Hand Baggage and all baggage not delivered to the Carrier at the time of Check-in are also excluded.,,,0.16497829232995653,0.2638888888888889,1.0,0.5824891461649783
18,4,"I had dinner at the resort yesterday, and I had an...",No - Unrelated event,No - Unrelated event,0,This policy covers the 'Compensation for Non-Delivery of Baggage' and does not address medical emergencies or health-related issues.,,,,0.0,0.0,1.0,0.5
18,5,My daughter had a bike accident and needs to see a...,No - Unrelated event,No - Unrelated event,0,This policy is related to 'INSURANCE CONTRACT MULTI-RISK TRAVEL' specifically covering 'Indennizzo per Mancata consegna del Bagaglio' (Compensation for Non-Delivery of Luggage).,,,,0.0,0.0,1.0,0.5
18,6,My daughter had a bike accident and needs to see a...,No - Unrelated event,No - Unrelated event,0,This policy is for 'Compensation for Non-Delivery of Baggage' and does not cover medical expenses or accidents.,,,,0.0,0.0,1.0,0.5
18,7,"I am traveling alone, and my business partner had ...",No - Unrelated event,No - Unrelated event,0,"In the event that the air carrier fails to deliver the Insured's Baggage to the airport of arrival resulting from the ticket, the Company shall indemnify the Insured for the fixed and predetermined amount stated in the policy certificate and established at the time of purchase of the policy.",,,,0.0,0.0,1.0,0.5
18,8,"I am traveling with my family, and my business par...",No - Unrelated event,No - Unrelated event,0,"This guarantee is valid and operative only if it has been recalled on the policy sheet and the relevant premium has been paid. In the event that the air carrier fails to deliver the Insured's Baggage to the airport of arrival resulting from the ticket, the Company shall indemnify the Insured for the fixed and predetermined amount stated in the policy certificate and established at the time of purchase of the policy.",,,,0.0,0.0,1.0,0.5
18,9,"My business partner had a heart attack, and I can’...",No - Unrelated event,No - Unrelated event,0,"In the event that the air carrier fails to deliver the Insured's Baggage to the airport of arrival resulting from the ticket, the Company shall indemnify the Insured for the fixed and predetermined amount stated in the policy certificate and established at the time of purchase of the policy.",,,,0.0,0.0,1.0,0.5
18,10,"I was supposed to be in Mallorca for 15 days, but ...",No - Unrelated event,No - Unrelated event,0,"In the event that the agreements made with the Company provide for an automatic mandatory inclusion of all travelers, to insure with this policy all customers who purchase a flight; - in the event that the agreements made with the Company provide for the option for the traveler to adhere to the coverage offered by this contract, to offer this policy to all its customers; - to make available to all insureds in hard copy or electronic format and prior to the signing of the contract the 'Information Set' including the 'Policy Sheet' and the 'Questionnaire for the detection of the needs of the Insured' relating to this policy; - to publish in catalogs and/or sites the insurance guarantees under this policy upon acceptance of the texts by the Company.",,,,0.0,0.0,1.0,0.5
18,11,"My mother-in-law had a health issue, and I can’t l...",No - Unrelated event,No - Unrelated event,0,"This guarantee is valid and operative only if it has been recalled on the policy sheet and the relevant premium has been paid. In the event that the air carrier fails to deliver the Insured's Baggage to the airport of arrival resulting from the ticket, the Company shall indemnify the Insured for the fixed and predetermined amount stated in the policy certificate and established at the time of purchase of the policy.",,,,0.0,0.0,1.0,0.5
18,12,(Cruise) My son twisted his ankle at the swimming ...,No - Unrelated event,No - Unrelated event,0,This policy is for 'Compensation for Non-Delivery of Baggage' and does not cover personal injuries or medical expenses.,,,,0.0,0.0,1.0,0.5
18,13,"We had a car accident in the USA, and my husband b...",No - Unrelated event,Maybe,1,"In order to facilitate the reading and understanding of this document, the following is an explanation of some of the terms in the insurance glossary, as well as those terms that have specific meanings within the policy. Where terms referred to in this section are given, within the policy, they take on the meaning below. Insurance: the insurance contract; Baggage: the suitcase, bag, backpack that the insured delivers to the carrier at Check-in; Airline Ticket: Defines a valid paper document establishing the right to transportation with respect to a flight, or other equivalent virtual document, including electronic format, with which an ETKT number is associated.",,,,0.0,0.0,1.0,0.5
18,14,"My aunt passed away yesterday, and we are supposed...",No - Unrelated event,No - Unrelated event,0,This policy is for 'Compensation for Non-Delivery of Baggage'.,,,,0.0,0.0,1.0,0.5
18,16,"Our flight was delayed in Dubai, and we missed our...",No - Unrelated event,No - Unrelated event,0,"Excluded are claims caused by: - state of war, revolution, riots or popular movements, looting, vandalism, strikes; - acts of terrorism; - earthquakes, tsunamis, tidal waves, floods, volcanic eruptions and other atmospheric phenomena declared natural disasters as well as phenomena occurring in connection with energy transformation or settling of the atom, whether natural or artificially caused; - willful misconduct or gross negligence of the Policyholder or Insured; - bankruptcy or insolvency of the Carrier, travel organizer or any supplier; - Quarantines or lock-downs.",,,,0.0,0.0,1.0,0.5
18,17,We were supposed to leave for Toronto with America...,No - Unrelated event,No - Unrelated event,0,"In the event that the air carrier fails to deliver the Insured's Baggage to the airport of arrival resulting from the ticket, the Company shall indemnify the Insured for the fixed and predetermined amount stated in the policy certificate and established at the time of purchase of the policy.",,,,0.0,0.0,1.0,0.5
18,18,My flight landed 3 hours late in São Paulo. Will y...,No - Unrelated event,No - Unrelated event,0,"Excluded are claims caused by: - state of war, revolution, riots or popular movements, looting, vandalism, strikes; - acts of terrorism; - earthquakes, tsunamis, tidal waves, floods, volcanic eruptions and other atmospheric phenomena declared natural disasters as well as phenomena occurring in connection with energy transformation or settling of the atom, whether natural or artificially caused; - willful misconduct or gross negligence of the Policyholder or Insured; - bankruptcy or insolvency of the Carrier, travel organizer or any supplier; - Quarantines or lock-downs. The Insured's Hand Baggage and all baggage not delivered to the Carrier at the time of Check-in are also excluded.",,,,0.0,0.0,1.0,0.5
18,19,I have a pre-existing condition that has worsened ...,No - Unrelated event,No - Unrelated event,0,This policy is for 'Compensation for Non-Delivery of Baggage' and does not cover trip cancellations due to medical conditions.,,,,0.0,0.0,1.0,0.5
18,26,"(Cruise) We are supposed to leave in two days, but...",No - Unrelated event,No - Unrelated event,0,This policy is for 'INSURANCE CONTRACT MULTI-RISK TRAVEL' specifically covering 'Indennizzo per Mancata consegna del Bagaglio' (Compensation for Non-Delivery of Luggage).,,,,0.0,0.0,1.0,0.5
18,39,"We booked a trip for our family of 6, but my husba...",No - Unrelated event,No - Unrelated event,0,This policy covers the risk of non-delivery of the Insured's luggage by the air carrier at the airport of arrival resulting from the ticket.,,,,0.0,0.0,1.0,0.5
